"lon","lat","presAbs"
-111.400987,38.623822,0
-112.566438,37.738806,0
-109.351226,37.798598,0
-109.676253,38.842011,0
-109.99543,40.606318,0
-109.99543,40.606318,1
-112.184593,37.311119,0
-114.032926,37.695195,0
-110.46652,40.739798,0
-109.195562,37.533358,0
-112.374885,38.393055,0
-109.452717,40.872412,0
-109.452717,40.872412,1
-110.636408,40.520801,0
-113.536939,41.93512,0
-112.532791,37.219948,0
-112.54875,38.571069,0
-113.636527,38.77788,0
-111.662224,41.235487,0
-111.569621,41.660475,0
-111.675455,37.045989,0
-113.761002,37.10518,0
-110.824211,40.294419,0
-109.280004,40.908595,0
-109.436341,39.335574,0
-112.187026,37.446612,0
-112.883163,38.203862,0
-112.190071,37.804598,0
-112.384243,38.203665,0
-112.384243,38.203665,1
-111.631483,39.120866,0
-113.974792,39.711553,0
-113.467193,37.498908,0
-111.699211,39.837277,0
-111.699211,39.837277,1
-113.489993,37.47216,0
-111.528293,39.082652,0
-112.285932,39.876397,0
-112.711646,40.461965,0
-112.89471,40.730639,0
-109.864002,37.806626,0
-112.362775,37.808643,0
-111.777243,40.964812,0
-111.777243,40.964812,1
-113.494836,37.701319,0
-111.472759,38.99459,0
-111.79333,37.587173,0
-110.82307,39.887252,0
-110.82307,39.887252,1
-110.293109,40.871312,0
-113.853515,37.130114,0
-111.17259,37.813522,0
-109.643148,37.71488,0
-112.11654,39.970041,0
-110.756553,37.976674,0
-112.26217,38.620348,0
-111.177966,37.94845,0
-113.266334,37.52243,0
-112.752948,37.25613,0
-111.284261,37.907744,0
-109.814633,37.447494,0
-110.649128,40.291754,0
-112.179621,40.55613,0
-111.338823,37.452596,0
-109.843578,39.160163,0
-111.690274,38.669873,0
-111.690274,38.669873,1
-111.517678,38.849897,0
-111.733902,37.446839,0
-111.97652,38.397467,0
-110.587774,39.61803,0
-112.70207,37.666628,0
-109.826619,37.745498,0
-113.052108,38.024528,0
-111.596378,39.001401,1
-111.596378,39.001401,0
-109.776597,39.660107,0
-111.179958,39.527235,0
-111.179958,39.527235,1
-109.408881,37.713827,0
-112.641232,37.756786,0
-112.641232,37.756786,1
-113.381324,37.569602,0
-113.952217,38.480673,0
-110.409502,40.608009,0
-110.409502,40.608009,1
-111.119419,37.546635,0
-112.030537,38.08507,0
-112.241975,37.754651,0
-110.791153,40.184546,0
-113.112044,38.02533,0
-109.075647,37.524221,0
-111.2935,40.785572,0
-111.2935,40.785572,1
-112.086808,38.439344,0
-111.794731,37.544069,0
-110.583802,40.199176,0
-110.650648,39.889891,0
-110.49171,38.085606,0
-109.744856,37.988017,0
-112.163595,39.208448,0
-112.313261,38.121767,0
-109.074843,39.643436,0
-111.221366,37.365586,0
-110.465868,39.878339,0
-111.81338,39.526559,0
-112.247663,37.89962,0
-111.398374,38.401205,0
-112.197228,37.674251,0
-112.045157,39.16543,0
-110.47311,40.649462,0
-113.528615,41.839986,0
-112.537281,38.077432,0
-109.454711,40.822706,0
-109.614789,39.615839,0
-112.254213,37.721735,0
-111.620856,37.313571,0
-109.761856,40.825617,0
-112.539102,40.414798,0
-109.856308,38.39554,0
-109.353848,37.842958,0
-113.009877,37.457922,0
-111.002276,39.933668,0
-112.598986,38.116063,0
-111.870885,39.436228,0
-110.131246,40.901137,0
-109.706838,39.051892,0
-109.303391,37.625315,0
-109.938381,40.919274,0
-111.349727,39.793522,0
-111.349727,39.793522,1
-109.751317,37.629657,0
-111.17334,40.919333,0
-111.17334,40.919333,1
-112.052584,39.882112,0
-111.738471,37.897245,0
-111.738471,37.897245,1
-113.376055,41.955078,0
-109.638357,40.604423,0
-109.638357,40.604423,1
-111.682263,38.1297,0
-113.540367,39.003226,0
-112.756851,40.053805,0
-111.358338,40.565383,0
-111.358338,40.565383,1
-110.729494,39.237472,0
-112.290648,37.532997,0
-109.494985,39.20231,0
-109.247548,37.57413,0
-111.827683,37.206775,0
-113.341637,37.502628,0
-112.22434,39.475366,0
-111.606578,41.054562,0
-112.829843,37.45799,0
-110.385497,40.123944,0
-111.399965,38.579872,0
-111.07856,40.682034,0
-110.41116,39.700889,0
-110.41116,39.700889,1
-110.011445,37.745369,0
-113.32058,37.430701,0
-112.260183,38.079874,0
-111.91013,38.352023,0
-109.401836,40.862436,0
-109.925979,37.314448,0
-111.464084,38.847235,0
-111.464084,38.847235,1
-111.335362,37.316776,0
-111.019208,40.682348,0
-112.949433,38.297095,0
-111.17464,39.389193,0
-109.138691,39.554935,0
-111.346568,39.657213,0
-110.020272,39.159041,0
-112.87163,37.002599,0
-110.241407,39.429586,0
-110.248368,39.391717,0
-111.729669,41.869581,0
-110.700827,37.020331,0
-109.338547,38.29529,0
-111.236369,40.246559,0
-111.236369,40.246559,1
-112.852973,38.314539,0
-112.434132,38.66333,0
-109.808301,40.964087,0
-111.383392,39.826302,0
-110.581667,40.237307,0
-113.518712,38.052903,0
-113.602209,37.334368,0
-111.632759,37.996481,0
-111.632759,37.996481,1
-112.478097,37.848862,0
-110.152378,37.814029,0
-113.192676,37.029597,0
-109.512385,38.076139,0
-111.985601,39.660191,0
-110.651024,40.156497,0
-112.862504,37.171805,0
-111.474493,39.845209,0
-110.833159,38.038129,0
-111.792013,37.767976,0
-109.874119,40.869314,0
-112.579926,37.130599,0
-110.37252,39.612866,0
-109.646429,40.462755,0
-111.410037,38.755595,0
-109.191609,39.334034,0
-111.912813,38.530742,0
-113.155642,37.566791,0
-111.712655,40.601499,0
-112.241671,40.512607,0
-111.587944,40.203888,0
-111.951079,41.369619,0
-113.812683,40.073393,0
-112.839042,38.286208,0
-109.099558,38.785867,0
-111.582842,39.974558,0
-111.582842,39.974558,1
-110.528532,40.788819,0
-111.696698,38.801702,0
-111.173733,40.157664,0
-111.173733,40.157664,1
-110.524043,40.874769,0
-110.524043,40.874769,1
-113.925327,38.408714,0
-111.772047,40.563828,0
-113.712365,37.372602,0
-111.704883,39.56877,0
-111.591326,40.609556,0
-111.591326,40.609556,1
-112.082289,37.719347,0
-111.821682,40.108512,0
-112.130378,37.67341,0
-109.605039,39.292477,0
-109.605039,39.292477,1
-113.514621,38.284877,0
-113.480733,39.003892,0
-112.06845,37.406707,0
-110.64846,40.471268,1
-110.64846,40.471268,0
-112.023419,37.678004,0
-111.514045,38.489334,0
-112.438983,38.480497,0
-111.971526,38.350254,0
-110.823792,38.985482,0
-113.176007,41.893043,0
-111.869527,37.700368,0
-112.348117,37.79076,0
-109.98009,37.357113,0
-112.828233,38.343401,0
-112.828233,38.343401,1
-112.682122,37.26778,0
-112.127424,37.447271,0
-113.970918,39.754459,0
-113.970918,39.754459,1
-112.018905,39.087462,0
-111.242053,39.65471,0
-109.149791,39.014848,0
-112.52879,40.145534,0
-112.58554,37.717349,0
-109.53323,39.61496,0
-114.005675,41.563119,0
-112.412262,37.400875,0
-112.421682,38.124034,0
-112.149996,38.258409,0
-112.652784,38.070395,0
-111.647099,39.750072,0
-111.647099,39.750072,1
-111.745819,38.040668,0
-112.147888,38.213226,0
-113.296268,38.5105,0
-109.813702,37.315895,0
-110.177388,40.645871,0
-110.177388,40.645871,1
-111.431004,40.30864,0
-111.431004,40.30864,1
-111.692622,38.619558,0
-111.692622,38.619558,1
-112.691943,37.309019,0
-113.85627,38.839258,0
-111.590996,40.333365,0
-111.590996,40.333365,1
-113.03212,37.387417,0
-113.03212,37.387417,1
-113.712794,37.512746,0
-113.186361,37.951342,0
-112.103796,39.748001,0
-112.485796,37.940062,0
-110.771959,39.888707,0
-112.071033,37.355917,0
-113.257515,37.345561,0
-109.552411,39.379247,0
-111.463533,37.369202,0
-111.664735,41.641952,0
-109.451474,38.436998,0
-111.755353,41.673169,0
-111.755353,41.673169,1
-110.010467,39.706318,0
-110.124946,39.34204,0
-111.529045,39.93237,0
-112.453807,39.695632,0
-109.584864,37.669953,0
-111.457638,38.622295,0
-111.358296,39.885798,0
-110.652587,39.977316,0
-111.06168,40.880883,0
-111.06168,40.880883,1
-111.358924,41.145137,1
-111.358924,41.145137,0
-109.934765,40.871613,0
-112.091764,38.625233,0
-109.292305,38.02906,0
-111.611452,41.81388,0
-112.147974,39.090857,0
-109.676115,40.932873,0
-109.086191,39.468426,0
-111.347918,40.110794,0
-111.293905,39.077505,0
-111.240215,40.562712,0
-111.240215,40.562712,1
-111.520329,38.670975,0
-110.594786,40.111594,0
-111.169964,37.995997,0
-111.814474,38.934777,0
-113.980363,38.364368,0
-110.421756,39.974177,0
-111.229371,39.749525,0
-112.019165,37.585028,0
-112.232625,39.833861,0
-112.537832,37.80331,0
-110.650274,40.114037,0
-111.96572,37.589245,0
-113.603423,38.786336,0
-110.87268,39.704408,0
-109.144068,39.424337,0
-113.666031,41.501165,0
-113.509648,41.948475,0
-114.03455,37.530769,0
-110.097272,37.58125,0
-110.37674,40.99449,0
-110.37674,40.99449,1
-109.950409,39.701303,0
-112.001355,40.465666,0
-110.477228,39.791952,0
-111.470169,40.560358,0
-112.212016,38.710351,0
-111.521143,38.396402,0
-112.082594,41.913284,0
-113.508869,38.101133,0
-111.642671,39.931841,0
-111.642671,39.931841,1
-112.22187,39.613826,0
-109.767036,39.05312,0
-111.52305,38.802824,0
-111.350155,39.210682,0
-110.756894,40.299742,0
-110.409543,40.520944,0
-112.021372,37.403039,0
-111.621362,37.857756,0
-112.832291,38.247657,0
-111.960827,37.809955,0
-113.203237,37.252411,0
-109.284384,38.342548,0
-111.746701,41.989617,0
-111.274894,37.940684,0
-113.918146,39.807991,0
-113.918146,39.807991,1
-111.521365,39.115508,0
-111.521365,39.115508,1
-113.696513,41.613103,0
-110.345796,39.843536,0
-109.842171,39.561814,0
-111.421988,41.280726,0
-109.931942,40.828748,0
-110.56518,40.54774,0
-111.293131,39.165934,0
-112.545366,38.296911,0
-109.187224,37.80134,0
-109.779895,39.524814,0
-109.609349,39.207372,0
-109.609349,39.207372,1
-111.798575,39.863435,0
-113.561303,38.277366,0
-113.555367,38.435496,0
-112.0306,41.368948,0
-111.97488,37.546732,0
-109.584793,37.713361,0
-111.90977,37.856581,0
-111.90977,37.856581,1
-110.652356,39.706461,0
-113.794215,37.963796,0
-109.490099,39.161356,0
-111.394029,37.408225,0
-113.274025,37.65723,0
-110.695192,40.069357,0
-112.768504,37.84626,0
-112.539139,38.124407,0
-113.925104,39.984237,0
-113.205623,37.385005,0
-112.198951,39.587498,0
-110.944137,40.026211,0
-110.944137,40.026211,1
-112.230023,39.655711,0
-111.167272,40.421157,0
-109.343959,40.600556,0
-113.630883,38.061044,0
-111.233128,40.87981,0
-111.233128,40.87981,1
-109.633504,37.852328,0
-109.635407,40.825712,0
-109.635407,40.825712,1
-109.175259,38.111781,0
-111.561658,38.543958,0
-111.401451,38.444472,0
-111.530655,40.200536,0
-112.524296,37.264319,0
-112.412381,37.049004,0
-110.521008,40.965612,0
-110.097515,37.361152,0
-109.135553,37.621942,0
-113.575397,39.634557,0
-109.263118,39.331724,0
-111.601772,41.328382,0
-111.601772,41.328382,1
-112.044314,39.202522,0
-109.071241,38.979786,0
-112.057561,37.049309,0
-109.525144,37.762028,0
-111.692147,39.075903,0
-111.536758,38.066615,0
-112.478095,37.808692,0
-111.584305,39.708174,0
-111.346184,40.299632,0
-111.346184,40.299632,1
-110.685015,39.683208,0
-111.232354,40.15879,0
-111.232354,40.15879,1
-112.759474,37.760263,0
-113.893577,37.687863,0
-112.277809,38.659305,0
-111.540591,41.150424,0
-109.871431,37.722178,0
-111.019429,37.932884,0
-109.217752,40.728772,0
-110.462838,40.698581,0
-112.701577,37.535054,0
-113.796333,38.144008,0
-110.052524,40.876152,0
-109.179927,40.371547,0
-113.926214,38.629139,0
-109.861306,39.548607,0
-111.559661,41.990864,0
-111.559661,41.990864,1
-111.593604,40.286659,0
-112.794271,38.31368,0
-109.0927,39.404822,0
-111.750597,38.982708,0
-111.082682,38.016916,0
-111.476997,40.332771,0
-113.818734,41.698702,0
-110.180928,40.377509,0
-110.73531,40.624995,0
-111.05353,40.42783,0
-111.395161,38.678517,0
-111.224464,38.265962,0
-109.074126,38.528464,0
-109.321471,39.292001,0
-111.339171,38.216277,0
-112.309507,38.211404,0
-109.193368,37.894592,0
-113.867178,38.543113,0
-113.650363,41.881602,0
-112.400114,39.97082,0
-111.98592,39.525134,0
-113.312393,37.291485,0
-109.451747,38.705893,0
-109.666418,39.657054,0
-111.345646,37.952531,0
-109.896965,39.069578,0
-113.510482,38.148575,0
-110.939541,39.570469,0
-111.125536,40.517663,0
-111.125536,40.517663,1
-112.314612,38.523222,0
-111.50591,37.409924,0
-113.375099,37.708133,0
-113.723154,39.226178,0
-109.640478,37.672439,0
-110.246594,39.789346,0
-111.631487,39.028363,0
-111.631487,39.028363,1
-110.028287,37.85507,0
-112.910466,38.320455,0
-111.808774,39.386173,0
-112.157851,37.331582,0
-110.531519,40.158317,0
-112.138007,37.943879,0
-110.824359,38.673315,0
-109.063355,40.963497,0
-111.004269,40.116702,0
-111.004269,40.116702,1
-112.990642,37.752581,0
-111.821131,39.20152,0
-111.766798,40.65109,0
-112.089054,38.080627,0
-110.110499,40.82745,0
-113.987237,38.500619,0
-113.656997,37.424689,0
-112.819522,37.796495,0
-109.950781,37.746769,0
-112.260093,37.846449,0
-112.260093,37.846449,1
-113.550484,37.605661,0
-109.755558,37.669139,0
-110.27808,38.323595,0
-109.775313,39.612033,0
-110.766639,40.607727,0
-114.00299,37.984111,0
-112.001018,38.558049,0
-113.84771,37.53641,0
-110.701303,40.602835,0
-111.112319,37.724921,0
-112.040574,38.265744,0
-110.766704,37.99794,0
-111.354442,39.613538,0
-110.250528,39.163943,0
-110.884033,40.017641,0
-111.606999,37.651084,0
-111.664081,41.960283,0
-109.105736,40.90763,0
-112.032722,38.310127,0
-113.715546,39.17924,0
-110.998152,40.787639,0
-111.11535,39.88749,0
-110.504435,38.823954,0
-111.227109,39.434906,0
-111.227109,39.434906,1
-109.101662,38.523202,0
-111.295582,39.436315,0
-111.46197,37.904994,0
-111.286459,38.129416,0
-111.292073,40.475381,0
-112.256368,38.301741,0
-113.879674,37.37413,0
-113.659706,39.183815,0
-111.511985,37.990971,0
-111.511985,37.990971,1
-110.245703,39.884927,0
-112.625713,37.036392,0
-110.467026,40.828349,0
-112.332629,38.88597,0
-110.647679,40.339429,0
-111.837817,41.013313,0
-110.82751,39.751403,0
-112.189061,37.587293,0
-109.064777,38.068697,0
-111.771789,40.876442,0
-111.771789,40.876442,1
-114.03403,38.142048,0
-109.924024,37.763522,0
-113.916087,37.128955,0
-112.181875,37.133939,0
-113.54727,37.472468,0
-112.080444,38.124601,0
-110.184829,39.975713,0
-111.910155,37.950324,0
-111.910155,37.950324,1
-111.410598,39.656797,0
-112.260494,38.34831,0
-110.187725,39.523083,0
-110.187725,39.523083,1
-112.823188,38.067362,0
-111.259868,38.02373,0
-111.855184,37.718077,0
-112.5996,38.438364,0
-112.814406,37.754475,0
-109.093333,39.063129,0
-113.157098,41.845241,0
-110.951537,40.559736,0
-110.122355,39.656439,0
-110.132287,39.434449,0
-112.53494,40.32766,0
-112.644388,37.805723,0
-111.780021,40.689972,0
-112.160056,38.193562,0
-109.729476,39.33611,0
-112.264691,38.983203,0
-111.720948,41.911606,0
-109.164615,40.772266,0
-112.583377,40.015747,0
-111.347274,39.570398,0
-111.347274,39.570398,1
-109.062684,38.907046,0
-111.825815,40.467361,0
-112.797067,37.826708,0
-111.41036,37.909315,0
-109.28591,38.253988,0
-112.543623,38.026558,0
-113.999274,37.50732,0
-111.381314,41.178354,0
-112.021401,37.490544,0
-110.290212,40.517485,0
-111.80446,38.753667,0
-109.107473,40.589661,0
-112.924604,37.34507,0
-111.625819,37.541141,0
-114.016087,37.902582,0
-109.576926,37.900565,0
-112.29656,37.264938,0
-111.959928,37.274159,0
-113.44597,39.678087,0
-111.755463,39.477562,0
-113.222399,41.850642,0
-111.375393,40.309351,0
-111.420836,40.970352,0
-112.421979,38.168758,0
-111.762334,39.837886,0
-109.421301,38.635261,0
-112.542232,38.434723,0
-112.41082,37.264009,0
-112.412306,37.356641,0
-111.236393,40.06858,0
-111.236393,40.06858,1
-112.925862,37.704541,0
-112.925862,37.704541,1
-109.774168,39.431746,0
-112.374042,38.570238,0
-112.986452,41.850885,0
-111.290053,39.39352,0
-111.290053,39.39352,1
-112.953132,40.596177,0
-111.455559,38.217204,0
-111.455559,38.217204,1
-113.082315,37.209181,0
-111.28366,37.99295,0
-109.283536,39.488613,0
-111.001313,39.703503,0
-111.001313,39.703503,1
-111.82988,40.512612,0
-110.652998,40.377129,0
-109.108896,38.337001,0
-111.32023,38.102909,0
-112.580746,37.354719,0
-111.237048,39.304862,0
-111.343449,38.851731,0
-112.093745,39.086152,0
-112.137553,39.504168,0
-111.18037,39.481249,0
-111.18037,39.481249,1
-111.529559,40.559902,0
-111.529559,40.559902,1
-111.821592,39.470389,0
-113.264454,37.382103,0
-111.387214,40.235095,0
-112.489587,38.345322,0
-111.414476,40.69838,0
-111.414476,40.69838,1
-110.88458,38.763121,0
-111.17393,38.895376,0
-109.341721,38.525829,0
-112.331943,39.291231,0
-110.050368,40.60028,0
-110.050368,40.60028,1
-111.914371,38.03577,0
-112.481111,38.471624,0
-112.481111,38.471624,1
-110.553665,40.625335,0
-110.553665,40.625335,1
-112.279964,39.609553,0
-111.058952,40.024441,1
-111.058952,40.024441,0
-110.0453,37.497859,0
-110.466901,40.561745,0
-109.92164,37.446787,0
-112.015482,37.35721,0
-111.2945,39.205968,0
-110.704749,39.70761,0
-109.926236,37.894922,0
-111.62153,37.724029,0
-112.807232,37.005862,0
-111.716593,39.010179,0
-109.116524,40.54818,0
-109.699608,37.540838,0
-110.815817,40.927031,0
-110.815817,40.927031,1
-112.439817,38.75141,0
-111.545139,37.652492,0
-113.090358,37.387746,0
-112.754528,37.48511,0
-112.754528,37.48511,1
-111.000471,39.752034,0
-111.000471,39.752034,1
-112.34912,39.843383,0
-112.494644,38.390341,0
-111.126569,39.489853,0
-111.126569,39.489853,1
-111.629131,38.528642,0
-113.295742,38.468424,0
-110.111437,40.606594,0
-113.786891,41.583296,0
-111.119929,37.314181,0
-109.948878,39.260081,0
-112.443846,37.336755,0
-112.768971,37.377486,0
-112.466028,37.435039,0
-111.646388,40.697917,1
-111.646388,40.697917,0
-109.588657,37.39825,0
-111.691846,39.158972,0
-110.246356,40.541631,0
-109.404216,38.258811,0
-112.563763,41.724343,0
-111.589326,39.930927,0
-109.069199,37.663016,0
-111.634671,38.171229,0
-111.339401,38.4858,0
-109.106167,40.822288,0
-109.257726,39.419238,0
-111.528626,40.518225,0
-111.528626,40.518225,1
-112.976143,37.085266,0
-111.470038,40.694212,0
-112.34377,40.01413,0
-109.809947,37.397936,0
-109.588114,37.761513,0
-109.509344,38.255596,0
-110.657099,37.899657,0
-109.17602,38.071759,0
-112.635075,37.17374,0
-109.96056,39.163205,0
-110.533334,39.97764,0
-109.570446,40.555769,0
-111.826883,40.829874,0
-109.114613,38.298342,0
-109.46401,37.895671,0
-109.46401,37.895671,1
-109.894255,39.521709,0
-109.605997,39.38276,0
-112.520452,40.37467,0
-109.169056,40.816733,0
-111.064266,40.923687,0
-110.476319,38.9869,0
-109.979349,40.94477,0
-109.979349,40.94477,1
-113.426697,37.249198,0
-111.756545,39.527143,0
-112.627909,41.991041,0
-112.7429,37.082015,0
-110.042664,37.626176,0
-113.010254,40.49597,0
-112.564585,41.499037,0
-112.896843,38.432755,0
-109.166495,40.594399,0
-113.952932,37.82634,0
-112.315286,41.996027,0
-111.958548,37.671811,0
-112.339002,39.788076,0
-109.204335,39.567335,0
-109.581505,40.868865,0
-109.462006,38.030814,0
-112.352948,39.964856,0
-111.764511,39.703939,0
-109.872072,37.628081,0
-112.978239,37.301326,0
-109.25787,39.378182,0
-113.180808,38.516955,0
-109.299249,37.714911,0
-109.174115,38.430009,0
-109.174115,38.430009,1
-109.3558,37.890738,0
-112.649955,37.672417,0
-112.649955,37.672417,1
-113.032191,37.482219,0
-113.032191,37.482219,1
-113.442149,37.656887,0
-109.07064,39.740888,0
-111.835837,41.237009,0
-111.835837,41.237009,1
-112.047329,41.707237,0
-112.047329,41.707237,1
-109.664357,39.468754,0
-111.348724,38.940427,0
-113.880229,37.324318,0
-111.237282,40.923295,0
-110.596978,39.70841,0
-110.596978,39.70841,1
-112.635849,37.308597,0
-111.525717,39.751708,0
-113.530458,37.577666,0
-111.843019,41.463029,0
-111.843019,41.463029,1
-113.947121,37.599499,0
-113.541835,37.288648,0
-109.368145,39.832874,0
-112.533765,37.372697,0
-109.3462,40.644824,0
-113.9213,39.715511,0
-111.522435,40.067566,0
-111.948953,38.155156,0
-110.876356,40.687623,0
-109.353035,37.714581,0
-111.40166,37.448554,0
-113.757739,38.069524,0
-113.757739,38.069524,1
-111.357058,41.55072,0
-111.357058,41.55072,1
-112.421057,38.441252,0
-110.469594,39.933333,0
-109.697804,37.717659,0
-113.436554,37.287921,0
-109.408205,40.644177,0
-113.694441,41.47336,0
-113.730418,38.012021,0
-109.64644,37.580784,0
-112.487184,38.253707,0
-112.487184,38.253707,1
-110.406134,40.832679,0
-111.239956,40.650194,0
-111.239956,40.650194,1
-111.507368,37.361735,0
-113.905533,37.539093,0
-110.767253,40.925001,0
-110.767253,40.925001,1
-109.599813,40.850755,0
-110.778835,38.133329,0
-112.707744,37.799656,0
-112.052966,37.70102,0
-111.482161,41.774516,0
-111.482161,41.774516,1
-113.29651,38.374003,0
-110.20957,38.032822,0
-109.229066,40.59416,0
-111.416896,41.149038,0
-111.527564,39.655936,0
-111.641358,39.975445,0
-112.523366,37.310347,0
-111.662364,41.09688,0
-111.662364,41.09688,1
-111.794774,37.857158,0
-111.91011,37.040187,0
-109.789218,39.025686,0
-111.252814,39.363678,0
-111.252814,39.363678,1
-111.47209,40.115505,0
-112.496806,38.657737,0
-114.008044,37.42078,0
-111.343707,39.03151,0
-109.050157,40.589131,0
-113.177616,38.604207,0
-114.039525,38.042396,0
-111.174,39.441323,0
-111.174,39.441323,1
-111.473893,40.833059,0
-111.473893,40.833059,1
-110.936795,40.474809,0
-110.936795,40.474809,1
-113.482206,37.24687,0
-111.836203,41.280492,0
-111.64675,39.702584,0
-110.532085,39.929834,0
-109.153609,38.053997,0
-111.640148,39.843768,0
-109.751141,37.809354,0
-109.520929,37.717373,0
-110.354001,40.292299,0
-112.24358,37.399716,0
-112.244691,37.355878,0
-110.766766,40.116614,0
-113.177096,38.3312,0
-109.465248,37.937347,0
-109.274906,38.658337,0
-110.229253,40.56296,0
-109.084982,39.025454,0
-111.678656,39.452278,0
-110.574842,40.977274,0
-110.574842,40.977274,1
-111.454716,38.5836,0
-111.300118,40.835498,0
-111.300118,40.835498,1
-111.34914,39.74671,0
-113.703913,38.726228,0
-111.456086,37.541534,0
-110.890317,40.670493,0
-111.057109,40.199971,0
-111.057109,40.199971,1
-112.04967,39.794844,0
-111.558896,38.041671,0
-111.821683,39.565449,0
-112.331692,41.950581,0
-111.184256,40.5672,0
-109.66282,39.608596,0
-109.894979,39.155844,0
-112.805255,37.215989,0
-112.388382,38.762027,0
-109.720771,40.847046,0
-109.720771,40.847046,1
-111.577882,39.615117,0
-112.298648,37.178299,0
-111.681512,37.858676,0
-110.149298,37.720245,0
-112.110349,37.780984,0
-113.436895,37.608597,0
-110.103442,37.623335,0
-111.575899,39.074023,0
-111.575899,39.074023,1
-112.060237,39.975387,0
-109.596827,38.181477,0
-109.180522,40.23536,0
-110.112765,40.649874,0
-111.415069,39.972598,0
-111.760748,39.296522,0
-113.403464,37.500207,0
-109.400671,40.95442,0
-110.652279,40.022917,0
-112.480999,38.162299,0
-111.228647,37.407701,0
-112.456312,39.881877,0
-109.293621,38.074425,0
-112.530699,37.40236,0
-111.724096,41.503246,0
-111.653927,37.659653,0
-109.867611,37.764343,0
-110.760999,40.695938,0
-111.27215,40.760511,0
-110.825476,39.838126,0
-110.435808,40.993809,0
-111.980905,39.253718,0
-112.290536,37.365959,0
-111.362216,41.593682,0
-111.362216,41.593682,1
-112.108888,39.704378,0
-112.035941,38.349522,0
-112.035941,38.349522,1
-111.125311,40.653473,0
-113.289953,41.981787,0
-113.244603,38.356115,0
-111.577119,38.980632,0
-111.989721,39.747087,0
-111.750224,38.486959,0
-111.750224,38.486959,1
-110.836969,39.923435,0
-110.764494,40.425189,0
-110.532624,40.648894,0
-112.314803,38.349809,0
-113.740141,38.142566,0
-111.105908,40.383257,0
-111.105908,40.383257,1
-111.236388,39.706202,0
-111.236388,39.706202,1
-113.493386,37.607132,0
-111.952644,37.048004,0
-112.465712,37.399881,0
-111.536731,41.191525,0
-111.536731,41.191525,1
-111.174592,39.840972,0
-112.470765,37.17279,0
-111.783098,41.593518,0
-111.748376,38.896021,0
-113.426232,39.189686,0
-111.413159,40.109321,0
-111.867111,39.343624,0
-112.684765,37.906484,0
-109.115134,40.410761,0
-111.457376,38.491725,0
-111.457376,38.491725,1
-112.578165,38.274254,0
